1,1,655.5,514.0,98.0,168.0,1,1,0
1,2,1573.0,589.5,134.0,187.0,1,1,0
1,3,1072.0,698.0,210.0,76.0,1,5,0
1,4,1096.0,550.5,56.0,97.0,1,1,0
1,5,0.0,629.5,67.62,32.0,1,7,0
2,1,672.0,549.0,105.0,166.0,1,1,0
2,2,1611.0,624.5,138.0,190.0,1,1,0
2,3,1109.0,736.5,214.0,76.0,1,5,0
2,4,1124.0,591.5,60.0,92.0,1,1,0
2,5,13.78,655.5,95.84,34.0,1,7,0
3,1,666.0,516.0,112.0,172.0,1,1,0
3,2,1624.0,594.5,146.0,186.0,1,1,0
3,3,1127.0,703.5,220.0,77.0,1,5,0
3,4,1122.0,557.0,64.0,93.0,1,1,0
3,5,24.67,638.5,53.52,27.0,1,7,0
4,1,649.0,532.5,110.0,165.0,1,1,0
4,2,1626.0,604.5,148.0,191.0,1,1,0
4,3,1135.0,717.0,224.0,78.0,1,5,0
4,4,1119.0,567.0,50.0,98.0,1,1,0
4,5,26.28,644.5,98.22,31.0,1,7,0
5,1,615.5,522.0,114.0,164.0,1,1,0
5,2,1618.0,609.5,150.0,177.0,1,1,0
5,3,1135.0,709.0,224.0,77.0,1,5,0
5,4,1098.0,557.0,56.0,97.0,1,1,0
5,5,11.66,632.0,100.09,32.0,1,7,0
6,1,618.5,506.25,116.0,165.75,1,1,0
6,2,1644.0,615.0,148.0,159.0,1,1,0
6,3,1176.0,690.5,222.0,81.0,1,5,0
6,4,1108.0,544.0,72.0,95.0,1,1,0
6,5,30.69,622.5,55.12,26.0,1,7,0
7,1,652.0,528.5,113.0,165.0,1,1,0
7,2,1698.0,613.5,116.0,185.0,1,1,0
7,3,1240.0,718.0,226.0,82.0,1,5,0
7,4,1152.0,568.0,60.0,96.0,1,1,0
7,5,81.62,641.0,70.0,30.0,1,7,0
7,7,135.12,639.5,51.5,27.0,1,7,0
8,1,678.0,516.5,116.0,164.0,1,1,0
8,2,1751.0,595.5,130.0,195.0,1,1,0
8,3,1302.0,706.0,226.0,81.0,1,5,0
8,4,1190.0,552.0,60.0,99.0,1,1,0
8,5,175.0,626.5,56.5,29.0,1,7,0
8,7,129.5,630.0,59.25,27.0,1,7,0
9,1,692.5,510.75,110.0,162.75,1,1,0
9,2,1784.0,581.0,124.0,200.0,1,1,0
9,3,1351.0,695.5,226.0,87.0,1,5,0
9,4,1221.0,547.5,52.0,95.0,1,1,0
9,5,207.25,616.0,54.75,33.0,1,7,0
9,7,160.25,623.5,55.25,28.0,1,7,0
10,1,671.0,525.5,109.0,164.0,1,1,0
10,2,1788.0,604.0,110.0,196.0,1,1,0
10,3,1356.0,714.5,226.0,84.0,1,5,0
10,4,1199.0,573.0,76.0,89.0,1,1,0
10,5,201.5,638.0,53.0,28.0,1,7,0
10,7,143.38,641.5,63.0,29.0,1,7,0
11,1,661.0,534.0,104.0,165.0,1,1,0
11,2,1796.0,612.0,110.0,205.0,1,1,0
11,3,1378.0,728.0,224.0,85.0,1,5,0
11,4,1191.0,581.0,76.0,93.0,1,1,0
11,5,205.75,645.0,50.5,28.0,1,7,0
11,7,153.88,648.5,54.25,27.0,1,7,0
