1,1,48.44,477.75,48.88,80.75,1,1,0
1,2,0.14,475.75,24.53,86.25,1,1,0
1,3,539.0,507.5,19.0,27.0,1,1,0
1,4,677.0,505.75,18.0,28.75,1,1,0
1,5,591.0,508.0,15.0,21.0,1,1,0
2,1,40.41,482.75,47.22,82.25,1,1,0
2,2,-0.0,491.75,13.13,77.25,1,1,0
2,3,538.5,511.0,19.0,28.0,1,1,0
2,4,677.5,510.0,17.0,28.0,1,1,0
2,5,590.5,513.5,14.0,21.0,1,1,0
3,1,32.97,479.25,48.66,84.75,1,1,0
3,3,537.0,511.75,20.0,28.25,1,1,0
3,4,677.0,510.0,17.0,28.0,1,1,0
3,5,589.0,513.0,14.0,22.0,1,1,0
4,1,24.61,491.5,47.45,85.0,1,1,0
4,3,534.5,518.0,19.0,28.0,1,1,0
4,4,675.5,515.5,17.0,26.0,1,1,0
4,5,587.5,516.5,14.0,25.0,1,1,0
4,6,653.0,515.0,14.0,30.0,1,1,0
5,1,18.2,491.25,47.3,84.25,1,1,0
5,3,534.0,518.0,20.0,31.0,1,1,0
5,4,675.0,515.0,18.0,28.0,1,1,0
5,5,586.5,519.5,14.0,22.0,1,1,0
5,6,651.5,515.5,16.0,31.0,1,1,0
5,7,156.88,510.75,14.25,31.25,1,1,0
6,1,9.17,487.75,47.08,84.75,1,1,0
6,3,533.5,516.0,20.0,32.0,1,1,0
6,4,675.5,514.5,18.0,28.0,1,1,0
6,5,586.5,518.0,14.0,22.0,1,1,0
6,6,651.5,515.0,16.0,30.0,1,1,0
6,7,154.62,508.0,13.5,35.0,1,1,0
7,1,4.06,498.0,49.47,85.0,1,1,0
7,3,535.0,520.0,19.0,31.0,1,1,0
7,4,677.0,517.5,17.0,27.0,1,1,0
7,5,588.0,522.5,14.0,20.0,1,1,0
7,6,650.5,516.0,18.0,32.0,1,1,0
7,7,146.5,513.0,20.25,39.0,1,1,0
8,1,0.53,496.0,49.28,85.0,1,1,0
8,3,535.5,520.0,20.0,31.0,1,1,0
8,4,677.5,517.0,17.0,28.0,1,1,0
8,5,588.0,522.0,14.0,21.0,1,1,0
8,6,650.5,517.0,18.0,32.0,1,1,0
8,7,145.88,505.75,19.5,45.75,1,1,0
9,1,0.61,495.0,41.14,86.0,1,1,0
9,3,536.0,519.5,20.0,31.0,1,1,0
9,4,679.0,516.0,18.0,29.0,1,1,0
9,5,588.5,522.0,15.0,20.0,1,1,0
9,6,651.0,515.5,18.0,32.0,1,1,0
9,7,145.5,513.5,18.75,35.0,1,1,0
9,8,695.0,519.0,14.0,26.0,1,1,0
10,1,0.0,497.25,38.06,86.75,1,1,0
10,3,538.0,520.5,19.0,30.0,1,1,0
10,4,681.5,516.5,17.0,29.0,1,1,0
10,5,591.0,521.0,13.0,22.0,1,1,0
10,6,651.5,516.0,18.0,32.0,1,1,0
10,7,147.0,515.0,16.5,39.0,1,1,0
10,8,696.0,521.0,15.0,24.0,1,1,0
11,1,0.0,503.0,31.75,89.0,1,1,0
11,3,538.5,525.0,19.0,29.0,1,1,0
11,4,682.5,521.0,18.0,28.0,1,1,0
11,5,592.0,525.0,14.0,23.0,1,1,0
11,6,653.5,520.5,17.0,33.0,1,1,0
11,7,147.5,526.0,13.25,30.0,1,1,0
11,8,698.5,524.5,13.0,23.0,1,1,0
12,1,0.0,499.5,26.41,86.0,1,1,0
12,3,540.0,516.5,19.0,30.0,1,1,0
12,4,683.5,512.5,18.0,28.0,1,1,0
12,5,592.5,517.0,14.0,23.0,1,1,0
12,6,655.0,512.0,16.0,33.0,1,1,0
12,7,145.88,517.0,14.25,34.0,1,1,0
12,8,700.0,516.5,12.0,23.0,1,1,0
13,1,0.0,489.75,19.25,99.25,1,1,0
13,3,540.5,519.0,19.0,31.0,1,1,0
13,4,685.0,514.0,18.0,29.0,1,1,0
13,5,593.5,518.5,14.0,23.0,1,1,0
13,6,654.5,515.0,17.0,31.0,1,1,0
13,7,145.25,520.0,12.5,32.0,1,1,0
13,8,701.5,518.5,12.0,24.0,1,1,0
14,1,0.09,484.0,13.68,95.0,1,1,0
14,3,540.0,517.0,19.0,28.0,1,1,0
14,4,685.0,512.5,18.0,29.0,1,1,0
14,5,592.5,516.5,14.0,22.0,1,1,0
14,6,654.0,513.5,17.0,31.0,1,1,0
14,7,142.5,512.0,12.0,32.0,1,1,0
14,8,702.0,518.0,11.0,24.0,1,1,0
15,3,539.5,518.0,19.0,28.0,1,1,0
15,4,685.5,513.5,19.0,29.0,1,1,0
15,5,593.0,519.5,14.0,21.0,1,1,0
15,6,653.5,514.5,17.0,32.0,1,1,0
15,7,140.5,512.5,12.75,31.0,1,1,0
15,8,699.5,516.5,14.0,26.0,1,1,0
16,3,540.5,517.5,18.0,30.0,1,1,0
16,4,686.0,513.5,19.0,29.0,1,1,0
16,5,593.0,518.5,14.0,22.0,1,1,0
16,6,653.5,513.5,18.0,32.0,1,1,0
16,7,139.0,512.5,14.0,35.0,1,1,0
16,8,703.0,518.0,12.0,25.0,1,1,0
17,3,540.5,513.5,19.0,29.0,1,1,0
17,4,688.5,511.5,17.0,28.0,1,1,0
17,5,594.0,514.5,13.0,22.0,1,1,0
17,6,654.0,511.25,18.0,30.25,1,1,0
17,7,135.38,505.75,15.25,32.25,1,1,0
17,8,702.0,516.0,13.0,24.0,1,1,0
18,3,540.5,509.75,20.0,29.75,1,1,0
18,4,689.0,508.25,17.0,27.25,1,1,0
